ortho_id	clade1	clade2	clade3	clade4
clust_1527	0	0.375	0.214285714285714	0
clust_1528	0	0	0.428571428571429	0
clust_1529	0.0909090909090909	0	0.357142857142857	0
clust_1530	0.181818181818182	0	0.285714285714286	0
clust_1531	0.545454545454545	0	0	0
clust_1532	0.545454545454545	0	0	0
clust_1533	0.454545454545455	0	0.0714285714285714	0
clust_1534	0.545454545454545	0	0	0
clust_1535	0.545454545454545	0	0	0
clust_1536	0.545454545454545	0	0	0
clust_1537	0.545454545454545	0	0	0
clust_1538	0.545454545454545	0	0	0
clust_1539	0.454545454545455	0	0.0714285714285714	0
clust_1540	0.454545454545455	0.125	0	0
clust_1541	0.0909090909090909	0.125	0.142857142857143	1
clust_1542	0	0	0.428571428571429	0
clust_1543	0	0	0.428571428571429	0
clust_1544	0	0	0.428571428571429	0
clust_1545	0	0	0.428571428571429	0
clust_1546	0.454545454545455	0	0.0714285714285714	0
clust_1547	0.272727272727273	0.125	0.142857142857143	0
clust_1548	0.0909090909090909	0.125	0.285714285714286	0
clust_1549	0.181818181818182	0.25	0.142857142857143	0
clust_1550	0	0.25	0.285714285714286	0
clust_1551	0.0909090909090909	0.125	0.285714285714286	0
clust_1552	0	0.125	0.214285714285714	1
clust_1553	0.0909090909090909	0	0.357142857142857	0
clust_1554	0.181818181818182	0.125	0.214285714285714	0
clust_1555	0.181818181818182	0.125	0.214285714285714	0
clust_1556	0.181818181818182	0.125	0.214285714285714	0
clust_1557	0.181818181818182	0.125	0.214285714285714	0
clust_1558	0.181818181818182	0.125	0.214285714285714	0
clust_1559	0.181818181818182	0.125	0.214285714285714	0
clust_1560	0.0909090909090909	0	0.357142857142857	0
clust_1561	0.545454545454545	0	0	0
clust_1562	0.545454545454545	0	0	0
clust_1563	0.363636363636364	0.125	0.0714285714285714	0
clust_1564	0.363636363636364	0.125	0.0714285714285714	0
clust_1565	0.454545454545455	0.125	0	0
clust_1566	0.363636363636364	0	0	1
clust_1567	0.545454545454545	0	0	0
clust_1568	0.545454545454545	0	0	0
clust_1569	0.545454545454545	0	0	0
clust_1570	0.545454545454545	0	0	0
clust_1571	0.363636363636364	0.125	0.0714285714285714	0
clust_1572	0.363636363636364	0	0	1
clust_1573	0.545454545454545	0	0	0
clust_1574	0.545454545454545	0	0	0
clust_1575	0.454545454545455	0	0	0
clust_1576	0	0.375	0	1
clust_1577	0	0.375	0	1
clust_1578	0.272727272727273	0.25	0	0
clust_1579	0	0.375	0.142857142857143	0
clust_1580	0	0.375	0.142857142857143	0
clust_1581	0	0.375	0	1
clust_1582	0.181818181818182	0.375	0	0
clust_1583	0	0.625	0	0
clust_1584	0	0	0.357142857142857	0
clust_1585	0.0909090909090909	0	0.285714285714286	0
clust_1586	0	0	0.357142857142857	0
clust_1587	0	0	0.357142857142857	0
clust_1588	0	0	0.357142857142857	0
clust_1589	0	0	0.357142857142857	0
clust_1590	0.363636363636364	0.125	0	0
clust_1591	0	0.125	0.214285714285714	0.5
clust_1592	0	0.25	0.214285714285714	0
clust_1593	0.272727272727273	0.125	0.0714285714285714	0
clust_1594	0	0.625	0	0
clust_1595	0.363636363636364	0.125	0	0
clust_1596	0.363636363636364	0.125	0	0
clust_1597	0	0.375	0	1
clust_1598	0.181818181818182	0.25	0.0714285714285714	0
clust_1599	0	0.375	0.142857142857143	0
clust_1600	0	0	0.357142857142857	0
clust_1601	0	0	0.357142857142857	0
clust_1602	0.454545454545455	0	0	0
clust_1603	0.454545454545455	0	0	0
clust_1604	0.454545454545455	0	0	0
clust_1605	0.454545454545455	0	0	0
clust_1606	0.454545454545455	0	0	0
clust_1607	0.272727272727273	0.25	0	0
clust_1608	0.454545454545455	0	0	0
clust_1609	0.363636363636364	0	0.0714285714285714	0
clust_1610	0.454545454545455	0	0	0
clust_1611	0.454545454545455	0	0	0
clust_1612	0.0909090909090909	0	0.142857142857143	1
clust_1613	0.272727272727273	0	0.142857142857143	0
clust_1614	0.363636363636364	0	0.0714285714285714	0
clust_1615	0.363636363636364	0	0.0714285714285714	0
clust_1616	0.181818181818182	0.125	0	1
clust_1617	0	0.375	0	1
clust_1618	0	0.5	0.0714285714285714	0
clust_1619	0	0.125	0.285714285714286	0
clust_1620	0	0.375	0	1
clust_1621	0.363636363636364	0.125	0	0
clust_1622	0	0.375	0	1
clust_1623	0	0.625	0	0
clust_1624	0	0.625	0	0
clust_1625	0	0.125	0.285714285714286	0
clust_1626	0.0909090909090909	0	0.285714285714286	0
clust_1627	0	0	0.357142857142857	0
clust_1628	0	0.125	0.285714285714286	0
clust_1629	0	0.25	0.214285714285714	0
clust_1630	0.0909090909090909	0	0.285714285714286	0
clust_1631	0.0909090909090909	0.25	0.142857142857143	0
clust_1632	0.181818181818182	0	0.214285714285714	0
clust_1633	0.363636363636364	0	0.0714285714285714	0
clust_1634	0.363636363636364	0	0.0714285714285714	0
clust_1635	0.363636363636364	0	0.0714285714285714	0
clust_1636	0.363636363636364	0	0.0714285714285714	0
clust_1637	0.363636363636364	0	0.0714285714285714	0
clust_1638	0.363636363636364	0	0.0714285714285714	0
clust_1639	0.363636363636364	0	0.0714285714285714	0
clust_1640	0.363636363636364	0	0.0714285714285714	0
clust_1641	0.363636363636364	0	0.0714285714285714	0
clust_1642	0.363636363636364	0	0.0714285714285714	0
clust_1643	0.363636363636364	0	0.0714285714285714	0
clust_1644	0.363636363636364	0	0.0714285714285714	0
clust_1645	0.363636363636364	0	0.0714285714285714	0
clust_1646	0.363636363636364	0	0.0714285714285714	0
clust_1647	0.363636363636364	0	0.0714285714285714	0
clust_1648	0.363636363636364	0	0.0714285714285714	0
clust_1649	0.363636363636364	0	0.0714285714285714	0
clust_1650	0.363636363636364	0	0.0714285714285714	0
clust_1651	0.363636363636364	0	0.0714285714285714	0
clust_1652	0.454545454545455	0	0	0
clust_1653	0.454545454545455	0	0	0
clust_1654	0.363636363636364	0	0.0714285714285714	0
clust_1655	0.363636363636364	0	0.0714285714285714	0
clust_1656	0.454545454545455	0	0	0
clust_1657	0.454545454545455	0	0	0
clust_1658	0.454545454545455	0	0	0
clust_1659	0.454545454545455	0	0	0
clust_1660	0.363636363636364	0	0.0714285714285714	0
clust_1661	0.454545454545455	0	0	0
clust_1662	0.454545454545455	0	0	0
clust_1663	0.454545454545455	0	0	0
clust_1664	0.454545454545455	0	0	0
clust_1665	0	0.5	0	0
clust_1666	0.0909090909090909	0.25	0.0714285714285714	0
clust_1667	0.181818181818182	0.25	0	0
clust_1668	0.272727272727273	0.125	0	0
clust_1669	0	0.5	0	0
clust_1670	0	0.5	0	0
clust_1671	0	0.5	0	0
clust_1672	0	0.5	0	0
clust_1673	0	0.5	0	0
clust_1674	0	0.5	0	0
clust_1675	0	0.5	0	0
clust_1676	0	0.5	0	0
clust_1677	0	0.25	0	1
clust_1678	0	0.25	0	1
clust_1679	0	0.25	0	1
clust_1680	0	0.25	0	1
clust_1681	0	0.5	0	0
clust_1682	0	0.5	0	0
clust_1683	0	0.375	0	0.5
clust_1684	0.272727272727273	0.125	0	0
clust_1685	0	0.125	0.0714285714285714	1
clust_1686	0	0.125	0.214285714285714	0
clust_1687	0	0.125	0.214285714285714	0
clust_1688	0	0.5	0	0
clust_1689	0	0.5	0	0
clust_1690	0	0.5	0	0
clust_1691	0.272727272727273	0.125	0	0
clust_1692	0.0909090909090909	0.25	0.0714285714285714	0
clust_1693	0.181818181818182	0.25	0	0
clust_1694	0	0.25	0.142857142857143	0
clust_1695	0	0.5	0	0
clust_1696	0	0.125	0.214285714285714	0
clust_1697	0	0	0.285714285714286	0
clust_1698	0	0	0.285714285714286	0
clust_1699	0.0909090909090909	0.125	0.142857142857143	0
clust_1700	0	0	0.285714285714286	0
clust_1701	0.0909090909090909	0	0.214285714285714	0
clust_1702	0	0	0.285714285714286	0
clust_1703	0.0909090909090909	0	0.214285714285714	0
clust_1704	0	0	0.285714285714286	0
clust_1705	0.181818181818182	0	0.142857142857143	0
clust_1706	0	0	0.285714285714286	0
clust_1707	0.181818181818182	0	0.142857142857143	0
clust_1708	0	0	0.142857142857143	1
clust_1709	0.0909090909090909	0	0.214285714285714	0
clust_1710	0	0.5	0	0
clust_1711	0	0.5	0	0
clust_1712	0	0.5	0	0
clust_1713	0	0.25	0	1
clust_1714	0	0.5	0	0
clust_1715	0	0.25	0.142857142857143	0
clust_1716	0	0.5	0	0
clust_1717	0.181818181818182	0.125	0.0714285714285714	0
clust_1718	0	0.5	0	0
clust_1719	0	0	0.142857142857143	1
clust_1720	0	0	0.142857142857143	1
clust_1721	0	0	0.142857142857143	1
clust_1722	0	0	0.285714285714286	0
clust_1723	0.0909090909090909	0	0.214285714285714	0
clust_1724	0.272727272727273	0.125	0	0
clust_1725	0.363636363636364	0	0	0
clust_1726	0.363636363636364	0	0	0
clust_1727	0.363636363636364	0	0	0
clust_1728	0.363636363636364	0	0	0
clust_1729	0.363636363636364	0	0	0
clust_1730	0.272727272727273	0	0.0714285714285714	0
clust_1731	0	0	0.285714285714286	0
clust_1732	0	0	0.285714285714286	0
clust_1733	0	0	0.285714285714286	0
clust_1734	0	0	0.285714285714286	0
clust_1735	0	0.25	0	1
clust_1736	0	0.25	0.142857142857143	0
clust_1737	0.0909090909090909	0.125	0.142857142857143	0
clust_1738	0	0.25	0	1
clust_1739	0.0909090909090909	0.125	0	1
clust_1740	0	0	0.142857142857143	1
clust_1741	0	0	0.285714285714286	0
clust_1742	0	0	0.285714285714286	0
clust_1743	0	0	0.285714285714286	0
clust_1744	0	0	0.285714285714286	0
clust_1745	0	0	0.285714285714286	0
clust_1746	0	0	0.285714285714286	0
clust_1747	0	0	0.285714285714286	0
clust_1748	0.272727272727273	0	0.0714285714285714	0
clust_1749	0	0	0.285714285714286	0
clust_1750	0	0	0.285714285714286	0
clust_1751	0	0	0.285714285714286	0
clust_1752	0	0	0.285714285714286	0
clust_1753	0	0.5	0	0
clust_1754	0	0.25	0.142857142857143	0
clust_1755	0	0	0.142857142857143	1
clust_1756	0	0	0.285714285714286	0
clust_1757	0.181818181818182	0	0.142857142857143	0
clust_1758	0.272727272727273	0	0.0714285714285714	0
clust_1759	0.272727272727273	0	0.0714285714285714	0
clust_1760	0.272727272727273	0	0.0714285714285714	0
clust_1761	0.272727272727273	0	0.0714285714285714	0
clust_1762	0.272727272727273	0	0.0714285714285714	0
clust_1763	0.363636363636364	0	0	0
clust_1764	0.363636363636364	0	0	0
clust_1765	0.363636363636364	0	0	0
clust_1766	0.363636363636364	0	0	0
clust_1767	0.363636363636364	0	0	0
clust_1768	0.363636363636364	0	0	0
clust_1769	0.363636363636364	0	0	0
clust_1770	0.363636363636364	0	0	0
clust_1771	0.363636363636364	0	0	0
clust_1772	0.363636363636364	0	0	0
clust_1773	0.363636363636364	0	0	0
clust_1774	0.363636363636364	0	0	0
clust_1775	0.363636363636364	0	0	0
clust_1776	0.272727272727273	0	0.0714285714285714	0
clust_1777	0.181818181818182	0.125	0.0714285714285714	0
clust_1778	0.181818181818182	0.125	0.0714285714285714	0
clust_1779	0.0909090909090909	0	0.0714285714285714	1
clust_1780	0.272727272727273	0.125	0	0
clust_1781	0.363636363636364	0	0	0
clust_1782	0.363636363636364	0	0	0
clust_1783	0.363636363636364	0	0	0
clust_1784	0.363636363636364	0	0	0
clust_1785	0.363636363636364	0	0	0
clust_1786	0.363636363636364	0	0	0
clust_1787	0.363636363636364	0	0	0
clust_1788	0.363636363636364	0	0	0
clust_1789	0.363636363636364	0	0	0
clust_1790	0.363636363636364	0	0	0
clust_1791	0.363636363636364	0	0	0
clust_1792	0.363636363636364	0	0	0
clust_1793	0.363636363636364	0	0	0
clust_1794	0.363636363636364	0	0	0
clust_1795	0.363636363636364	0	0	0
clust_1796	0.363636363636364	0	0	0
clust_1797	0.363636363636364	0	0	0
clust_1798	0.363636363636364	0	0	0
clust_1799	0.363636363636364	0	0	0
clust_1800	0.363636363636364	0	0	0
clust_1801	0.363636363636364	0	0	0
clust_1802	0	0.375	0	0
clust_1803	0	0.125	0	1
clust_1804	0	0.125	0.142857142857143	0
clust_1805	0	0.375	0	0
clust_1806	0	0.375	0	0
clust_1807	0	0.375	0	0
clust_1808	0	0.125	0	1
clust_1809	0	0.375	0	0
clust_1810	0	0.375	0	0
clust_1811	0	0.375	0	0
clust_1812	0	0.375	0	0
clust_1813	0	0.25	0.0714285714285714	0
clust_1814	0	0.375	0	0
clust_1815	0	0.125	0.142857142857143	0
clust_1816	0	0.375	0	0
clust_1817	0	0.25	0.0714285714285714	0
clust_1818	0	0	0.214285714285714	0
clust_1819	0	0	0.214285714285714	0
clust_1820	0	0	0.214285714285714	0
clust_1821	0	0	0.214285714285714	0
clust_1822	0	0	0.214285714285714	0
clust_1823	0	0	0.214285714285714	0
clust_1824	0.0909090909090909	0	0.142857142857143	0
clust_1825	0	0	0.214285714285714	0
clust_1826	0.181818181818182	0	0.0714285714285714	0
clust_1827	0.0909090909090909	0	0.142857142857143	0
clust_1828	0.181818181818182	0	0.0714285714285714	0
clust_1829	0	0.375	0	0
clust_1830	0	0.375	0	0
clust_1831	0	0.125	0	1
clust_1832	0	0.125	0	1
clust_1833	0.0909090909090909	0	0.142857142857143	0
clust_1834	0	0.125	0	1
clust_1835	0.0909090909090909	0	0	1
clust_1836	0	0	0.214285714285714	0
clust_1837	0	0	0.214285714285714	0
clust_1838	0	0	0.214285714285714	0
clust_1839	0.272727272727273	0	0	0
clust_1840	0.272727272727273	0	0	0
clust_1841	0.272727272727273	0	0	0
clust_1842	0.272727272727273	0	0	0
clust_1843	0.272727272727273	0	0	0
clust_1844	0.181818181818182	0	0.0714285714285714	0
clust_1845	0.272727272727273	0	0	0
clust_1846	0.0909090909090909	0.125	0.0714285714285714	0
clust_1847	0.0909090909090909	0.25	0	0
clust_1848	0.272727272727273	0	0	0
clust_1849	0.0909090909090909	0	0.142857142857143	0
clust_1850	0.272727272727273	0	0	0
clust_1851	0.272727272727273	0	0	0
clust_1852	0.272727272727273	0	0	0
clust_1853	0.0909090909090909	0	0.142857142857143	0
clust_1854	0.0909090909090909	0	0.142857142857143	0
clust_1855	0	0	0.214285714285714	0
clust_1856	0	0	0.214285714285714	0
clust_1857	0	0	0.214285714285714	0
clust_1858	0.181818181818182	0	0.0714285714285714	0
clust_1859	0	0	0.214285714285714	0
clust_1860	0	0	0.214285714285714	0
clust_1861	0	0.125	0	1
clust_1862	0.181818181818182	0.125	0	0
clust_1863	0	0.125	0	1
clust_1864	0	0.375	0	0
clust_1865	0	0.375	0	0
clust_1866	0	0.375	0	0
clust_1867	0	0.375	0	0
clust_1868	0	0.375	0	0
clust_1869	0.0909090909090909	0.125	0.0714285714285714	0
clust_1870	0	0.375	0	0
clust_1871	0	0.375	0	0
clust_1872	0	0.375	0	0
clust_1873	0	0.375	0	0
clust_1874	0	0	0.214285714285714	0
clust_1875	0.0909090909090909	0.125	0	0.5
clust_1876	0	0.375	0	0
clust_1877	0	0	0.0714285714285714	1
clust_1878	0	0	0.214285714285714	0
clust_1879	0	0	0.214285714285714	0
clust_1880	0	0	0.214285714285714	0
clust_1881	0	0	0.214285714285714	0
clust_1882	0	0	0.214285714285714	0
clust_1883	0	0	0.214285714285714	0
clust_1884	0	0	0.214285714285714	0
clust_1885	0	0	0.214285714285714	0
clust_1886	0	0	0.214285714285714	0
clust_1887	0	0	0.214285714285714	0
clust_1888	0	0	0.214285714285714	0
clust_1889	0	0	0.214285714285714	0
clust_1890	0	0	0.214285714285714	0
clust_1891	0	0	0.214285714285714	0
clust_1892	0	0.25	0.0714285714285714	0
clust_1893	0	0	0.214285714285714	0
clust_1894	0	0.125	0.142857142857143	0
clust_1895	0	0.125	0.142857142857143	0
clust_1896	0.0909090909090909	0	0.142857142857143	0
clust_1897	0	0	0.214285714285714	0
clust_1898	0	0	0.214285714285714	0
clust_1899	0	0	0.0714285714285714	1
clust_1900	0	0	0.214285714285714	0
clust_1901	0	0	0.214285714285714	0
clust_1902	0.272727272727273	0	0	0
clust_1903	0.272727272727273	0	0	0
clust_1904	0.272727272727273	0	0	0
clust_1905	0.272727272727273	0	0	0
clust_1906	0.272727272727273	0	0	0
clust_1907	0.181818181818182	0.125	0	0
clust_1908	0.181818181818182	0.125	0	0
clust_1909	0	0.125	0	1
clust_1910	0	0	0.0714285714285714	1
clust_1911	0.0909090909090909	0	0	1
clust_1912	0.0909090909090909	0	0	1
clust_1913	0.272727272727273	0	0	0
clust_1914	0.272727272727273	0	0	0
clust_1915	0.272727272727273	0	0	0
clust_1916	0.181818181818182	0.125	0	0
clust_1917	0.181818181818182	0.125	0	0
clust_1918	0.272727272727273	0	0	0
clust_1919	0.272727272727273	0	0	0
clust_1920	0.272727272727273	0	0	0
clust_1921	0.272727272727273	0	0	0
clust_1922	0.272727272727273	0	0	0
clust_1923	0.0909090909090909	0	0.142857142857143	0
clust_1924	0.272727272727273	0	0	0
clust_1925	0.272727272727273	0	0	0
clust_1926	0.272727272727273	0	0	0
clust_1927	0.272727272727273	0	0	0
clust_1928	0.181818181818182	0	0.0714285714285714	0
clust_1929	0	0	0.214285714285714	0
clust_1930	0	0	0.214285714285714	0
clust_1931	0.181818181818182	0	0.0714285714285714	0
clust_1932	0	0.125	0.142857142857143	0
clust_1933	0.181818181818182	0	0.0714285714285714	0
clust_1934	0.272727272727273	0	0	0
clust_1935	0.272727272727273	0	0	0
clust_1936	0.272727272727273	0	0	0
clust_1937	0.272727272727273	0	0	0
clust_1938	0.272727272727273	0	0	0
clust_1939	0.272727272727273	0	0	0
clust_1940	0.272727272727273	0	0	0
clust_1941	0.272727272727273	0	0	0
clust_1942	0.181818181818182	0	0.0714285714285714	0
clust_1943	0.181818181818182	0	0.0714285714285714	0
clust_1944	0.181818181818182	0	0.0714285714285714	0
clust_1945	0.181818181818182	0	0.0714285714285714	0
clust_1946	0.181818181818182	0	0.0714285714285714	0
clust_1947	0.181818181818182	0	0.0714285714285714	0
clust_1948	0.181818181818182	0	0.0714285714285714	0
clust_1949	0.181818181818182	0	0.0714285714285714	0
clust_1950	0.272727272727273	0	0	0
clust_1951	0.272727272727273	0	0	0
clust_1952	0.272727272727273	0	0	0
clust_1953	0.272727272727273	0	0	0
clust_1954	0.272727272727273	0	0	0
clust_1955	0.272727272727273	0	0	0
clust_1956	0.272727272727273	0	0	0
clust_1957	0.272727272727273	0	0	0
clust_1958	0	0	0.142857142857143	0
clust_1959	0.181818181818182	0	0	0
clust_1960	0	0	0.142857142857143	0
clust_1961	0.181818181818182	0	0	0
clust_1962	0.181818181818182	0	0	0
clust_1963	0.181818181818182	0	0	0
clust_1964	0.181818181818182	0	0	0
clust_1965	0	0.25	0	0
clust_1966	0	0.25	0	0
clust_1967	0.0909090909090909	0.125	0	0
clust_1968	0	0.25	0	0
clust_1969	0	0.25	0	0
clust_1970	0	0.125	0.0714285714285714	0
clust_1971	0	0.25	0	0
clust_1972	0	0	0	1
clust_1973	0	0	0.142857142857143	0
clust_1974	0	0	0.142857142857143	0
clust_1975	0	0	0.142857142857143	0
clust_1976	0	0.25	0	0
clust_1977	0	0	0.142857142857143	0
clust_1978	0	0	0.142857142857143	0
clust_1979	0	0	0.142857142857143	0
clust_1980	0	0	0.142857142857143	0
clust_1981	0.0909090909090909	0	0.0714285714285714	0
clust_1982	0	0.25	0	0
clust_1983	0	0.25	0	0
clust_1984	0	0.125	0.0714285714285714	0
clust_1985	0	0.25	0	0
clust_1986	0	0.25	0	0
clust_1987	0	0	0.142857142857143	0
clust_1988	0	0.125	0	0.5
clust_1989	0	0.25	0	0
clust_1990	0	0.25	0	0
clust_1991	0	0	0.142857142857143	0
clust_1992	0	0	0.142857142857143	0
clust_1993	0.181818181818182	0	0	0
clust_1994	0.181818181818182	0	0	0
clust_1995	0.181818181818182	0	0	0
clust_1996	0	0	0.142857142857143	0
clust_1997	0.0909090909090909	0	0.0714285714285714	0
clust_1998	0	0	0.142857142857143	0
clust_1999	0	0	0.142857142857143	0
clust_2000	0	0	0.142857142857143	0
clust_2001	0	0	0.142857142857143	0
clust_2002	0	0	0.142857142857143	0
clust_2003	0	0	0.142857142857143	0
clust_2004	0	0	0.142857142857143	0
clust_2005	0	0.25	0	0
clust_2006	0	0.125	0.0714285714285714	0
clust_2007	0	0.25	0	0
clust_2008	0	0.25	0	0
clust_2009	0	0.25	0	0
clust_2010	0	0.25	0	0
clust_2011	0	0.25	0	0
clust_2012	0	0.25	0	0
clust_2013	0	0.25	0	0
clust_2014	0	0.25	0	0
clust_2015	0	0.25	0	0
clust_2016	0	0.25	0	0
clust_2017	0	0.25	0	0
clust_2018	0	0.25	0	0
clust_2019	0	0.25	0	0
clust_2020	0	0.25	0	0
clust_2021	0	0.25	0	0
clust_2022	0	0.25	0	0
clust_2023	0	0.25	0	0
clust_2024	0	0.25	0	0
clust_2025	0	0.25	0	0
clust_2026	0	0.25	0	0
clust_2027	0	0.25	0	0
clust_2028	0	0.25	0	0
clust_2029	0	0.25	0	0
clust_2030	0	0.25	0	0
clust_2031	0	0.25	0	0
clust_2032	0	0.25	0	0
clust_2033	0	0.25	0	0
clust_2034	0	0.25	0	0
clust_2035	0	0.25	0	0
clust_2036	0	0.25	0	0
clust_2037	0	0.25	0	0
clust_2038	0	0.25	0	0
clust_2039	0	0	0.142857142857143	0
clust_2040	0	0	0.142857142857143	0
clust_2041	0	0	0.142857142857143	0
clust_2042	0	0	0.142857142857143	0
clust_2043	0	0	0.142857142857143	0
clust_2044	0	0	0.142857142857143	0
clust_2045	0	0	0.142857142857143	0
clust_2046	0	0.25	0	0
clust_2047	0	0	0.142857142857143	0
clust_2048	0	0.25	0	0
clust_2049	0	0.25	0	0
clust_2050	0	0.25	0	0
clust_2051	0	0.25	0	0
clust_2052	0	0.25	0	0
clust_2053	0	0.25	0	0
clust_2054	0	0.125	0	0.5
clust_2055	0	0.25	0	0
clust_2056	0	0.125	0	0.5
clust_2057	0	0.25	0	0
clust_2058	0	0.25	0	0
clust_2059	0	0.25	0	0
clust_2060	0	0.25	0	0
clust_2061	0	0.25	0	0
clust_2062	0	0.25	0	0
clust_2063	0	0.25	0	0
clust_2064	0	0.25	0	0
clust_2065	0	0.25	0	0
clust_2066	0	0.25	0	0
clust_2067	0	0.25	0	0
clust_2068	0	0.25	0	0
clust_2069	0	0.25	0	0
clust_2070	0	0.25	0	0
clust_2071	0	0.25	0	0
clust_2072	0	0.25	0	0
clust_2073	0.0909090909090909	0	0.0714285714285714	0
clust_2074	0.0909090909090909	0	0.0714285714285714	0
clust_2075	0	0	0.142857142857143	0
clust_2076	0	0	0.142857142857143	0
clust_2077	0	0	0.142857142857143	0
clust_2078	0	0	0.142857142857143	0
clust_2079	0	0	0.142857142857143	0
clust_2080	0	0	0.142857142857143	0
clust_2081	0	0	0.142857142857143	0
clust_2082	0	0	0.142857142857143	0
clust_2083	0	0	0.142857142857143	0
clust_2084	0	0	0.142857142857143	0
clust_2085	0	0	0.142857142857143	0
clust_2086	0	0	0.142857142857143	0
clust_2087	0	0	0.142857142857143	0
clust_2088	0	0	0.142857142857143	0
clust_2089	0	0	0.142857142857143	0
clust_2090	0	0	0.142857142857143	0
clust_2091	0	0	0.142857142857143	0
clust_2092	0	0	0.142857142857143	0
clust_2093	0	0	0.142857142857143	0
clust_2094	0.0909090909090909	0	0.0714285714285714	0
clust_2095	0	0	0.142857142857143	0
clust_2096	0	0	0.142857142857143	0
clust_2097	0	0	0.142857142857143	0
clust_2098	0	0	0.142857142857143	0
clust_2099	0	0	0.142857142857143	0
clust_2100	0	0	0.142857142857143	0
clust_2101	0	0	0.142857142857143	0
clust_2102	0	0	0.142857142857143	0
clust_2103	0	0	0.142857142857143	0
clust_2104	0	0	0.142857142857143	0
clust_2105	0	0	0.142857142857143	0
clust_2106	0	0	0.142857142857143	0
clust_2107	0	0	0.142857142857143	0
clust_2108	0	0	0.142857142857143	0
clust_2109	0	0	0.142857142857143	0
clust_2110	0	0	0.142857142857143	0
clust_2111	0	0	0.142857142857143	0
clust_2112	0	0	0.142857142857143	0
clust_2113	0	0	0.142857142857143	0
clust_2114	0	0	0.142857142857143	0
clust_2115	0	0	0.142857142857143	0
clust_2116	0	0	0.142857142857143	0
clust_2117	0	0	0.142857142857143	0
clust_2118	0	0.25	0	0
clust_2119	0.0909090909090909	0.125	0	0
clust_2120	0	0.25	0	0
clust_2121	0	0.25	0	0
clust_2122	0	0.25	0	0
clust_2123	0	0.25	0	0
clust_2124	0	0.25	0	0
clust_2125	0	0.25	0	0
clust_2126	0	0.25	0	0
clust_2127	0	0.25	0	0
clust_2128	0	0.25	0	0
clust_2129	0	0	0	1
clust_2130	0	0	0	1
clust_2131	0	0	0	1
clust_2132	0	0	0	1
clust_2133	0	0	0	1
clust_2134	0	0	0	1
clust_2135	0	0	0	1
clust_2136	0	0	0	1
clust_2137	0	0	0	1
clust_2138	0	0	0	1
clust_2139	0	0	0	1
clust_2140	0	0	0	1
clust_2141	0	0	0	1
clust_2142	0	0	0	1
clust_2143	0	0	0	1
clust_2144	0	0	0	1
clust_2145	0	0	0	1
clust_2146	0	0	0	1
clust_2147	0	0	0	1
clust_2148	0	0	0	1
clust_2149	0	0	0	1
clust_2150	0	0	0	1
clust_2151	0	0	0	1
clust_2152	0	0	0	1
clust_2153	0	0	0	1
clust_2154	0	0	0	1
clust_2155	0	0	0	1
clust_2156	0	0	0	1
clust_2157	0	0	0	1
clust_2158	0	0	0	1
clust_2159	0	0	0	1
clust_2160	0	0	0	1
clust_2161	0	0	0	1
clust_2162	0	0	0	1
clust_2163	0	0	0	1
clust_2164	0	0	0	1
clust_2165	0	0	0	1
clust_2166	0	0	0	1
clust_2167	0	0	0	1
clust_2168	0	0	0	1
clust_2169	0	0	0	1
clust_2170	0	0	0	1
clust_2171	0	0	0	1
clust_2172	0	0	0	1
clust_2173	0	0	0	1
clust_2174	0	0	0	1
clust_2175	0	0	0	1
clust_2176	0	0	0	1
clust_2177	0	0	0	1
clust_2178	0	0	0	1
clust_2179	0	0	0	1
clust_2180	0	0	0	1
clust_2181	0	0	0	1
clust_2182	0	0	0	1
clust_2183	0	0	0	1
clust_2184	0	0	0	1
clust_2185	0	0	0	1
clust_2186	0	0	0	1
clust_2187	0	0	0	1
clust_2188	0	0	0	1
clust_2189	0	0	0	1
clust_2190	0	0	0	1
clust_2191	0	0	0	1
clust_2192	0	0	0	1
clust_2193	0	0	0	1
clust_2194	0	0	0	1
clust_2195	0	0	0	1
clust_2196	0	0	0	1
clust_2197	0	0	0	1
clust_2198	0	0	0	1
clust_2199	0	0	0	1
clust_2200	0	0	0	1
clust_2201	0	0	0	1
clust_2202	0	0	0	1
clust_2203	0	0	0	1
clust_2204	0	0	0	1
clust_2205	0	0	0	1
clust_2206	0	0	0	1
clust_2207	0	0	0	1
clust_2208	0	0	0	1
clust_2209	0	0	0	1
clust_2210	0	0	0	1
clust_2211	0	0	0	1
clust_2212	0	0	0	1
clust_2213	0	0	0	1
clust_2214	0	0	0	1
clust_2215	0	0	0	1
clust_2216	0	0	0	1
clust_2217	0	0	0	1
clust_2218	0	0	0	1
clust_2219	0	0	0	1
clust_2220	0	0	0	1
clust_2221	0	0	0	1
clust_2222	0	0	0	1
clust_2223	0	0	0	1
clust_2224	0	0	0	1
clust_2225	0	0	0	1
clust_2226	0	0	0	1
clust_2227	0	0	0	1
clust_2228	0	0	0	1
clust_2229	0	0	0	1
clust_2230	0	0	0	1
clust_2231	0	0	0	1
clust_2232	0	0	0	1
clust_2233	0	0	0	1
clust_2234	0	0	0	1
clust_2235	0	0	0	1
clust_2236	0	0	0	1
clust_2237	0	0	0	1
clust_2238	0	0	0	1
clust_2239	0	0	0	1
clust_2240	0	0	0	1
clust_2241	0	0	0	1
clust_2242	0	0	0	1
